Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/BSC_avecinduit.txt
At local time: 16:14:40,  07/29/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
3621    1.2139373e+03    1.2171709e+03    1.2204219e+03    5.4824341e+33    5.4788589e+33    3.5753174e+30    3.3377731e+26
3622    1.2204219e+03    1.2236729e+03    1.2269410e+03    5.2583948e+33    5.2551099e+33    3.2850549e+30    3.0065228e+26
3623    1.2269410e+03    1.2302095e+03    1.2334952e+03    5.0416891e+33    5.0387555e+33    2.9335652e+30    2.7021846e+24
3624    1.2334952e+03    1.2367810e+03    1.2400844e+03    4.8306943e+33    4.8282747e+33    2.4190373e+30    3.4362595e+26
3625    1.2400844e+03    1.2433876e+03    1.2467086e+03    4.6274440e+33    4.6258109e+33    1.6335228e+30    2.4090649e+26
3626    1.2467086e+03    1.2500297e+03    1.2533683e+03    4.4303225e+33    4.4287178e+33    1.6049891e+30    4.4119366e+26
3627    1.2533683e+03    1.2567070e+03    1.2600636e+03    4.2409294e+33    4.2393473e+33    1.5821460e+30    4.7552819e+25
3628    1.2600636e+03    1.2634202e+03    1.2667947e+03    4.0580717e+33    4.0565129e+33    1.5587501e+30    3.1868743e+25
3629    1.2667947e+03    1.2701691e+03    1.2735616e+03    3.8827008e+33    3.8811661e+33    1.5347792e+30    1.2334122e+26
3630    1.2735616e+03    1.2769542e+03    1.2803647e+03    3.7140204e+33    3.7125101e+33    1.5102078e+30    3.7584017e+25
3631    1.2803647e+03    1.2837754e+03    1.2872042e+03    3.5528601e+33    3.5513752e+33    1.4850084e+30    2.4611051e+25
3632    1.2872042e+03    1.2906331e+03    1.2940803e+03    3.3981627e+33    3.3967035e+33    1.4591503e+30    6.6107186e+25
3633    1.2940803e+03    1.2975273e+03    1.3009930e+03    3.2496028e+33    3.2481702e+33    1.4326011e+30    1.3827632e+26
3634    1.3009930e+03    1.3044586e+03    1.3079426e+03    3.1076346e+33    3.1062292e+33    1.4053234e+30    5.6621151e+25
3635    1.3079426e+03    1.3114268e+03    1.3149294e+03    2.9715903e+33    2.9702127e+33    1.3772757e+30    5.7227692e+24
3636    1.3149294e+03    1.3184323e+03    1.3219536e+03    2.8406017e+33    2.8392532e+33    1.3484121e+30    1.5659318e+25
3637    1.3219536e+03    1.3254751e+03    1.3290153e+03    2.7150052e+33    2.7136862e+33    1.3186798e+30    6.6445149e+25
3638    1.3290153e+03    1.3325554e+03    1.3361146e+03    2.5941396e+33    2.5928516e+33    1.2880190e+30    8.2144718e+24
3639    1.3361146e+03    1.3396737e+03    1.3432520e+03    2.4776019e+33    2.4763457e+33    1.2563615e+30    4.5008109e+25
3640    1.3432520e+03    1.3468301e+03    1.3504274e+03    2.3652706e+33    2.3640469e+33    1.2236274e+30    1.7371683e+25
3641    1.3504274e+03    1.3540247e+03    1.3576411e+03    2.2568879e+33    2.2556982e+33    1.1897231e+30    5.1408558e+25
3642    1.3576411e+03    1.3612576e+03    1.3648933e+03    2.1522270e+33    2.1510725e+33    1.1545375e+30    1.5339633e+25
3643    1.3648933e+03    1.3685292e+03    1.3721843e+03    2.0511716e+33    2.0500538e+33    1.1179375e+30    7.6683779e+25
3644    1.3721843e+03    1.3758396e+03    1.3795144e+03    1.9536370e+33    1.9525572e+33    1.0797589e+30    5.0389919e+25
3645    1.3795144e+03    1.3831891e+03    1.3868835e+03    1.8594249e+33    1.8583851e+33    1.0397983e+30    6.2109399e+25
3646    1.3868835e+03    1.3905778e+03    1.3942920e+03    1.7685199e+33    1.7675221e+33    9.9779569e+29    1.1064045e+25
3647    1.3942920e+03    1.3980061e+03    1.4017400e+03    1.6810423e+33    1.6800889e+33    9.5341089e+29    2.2603058e+25
3648    1.4017400e+03    1.4054739e+03    1.4092279e+03    1.5968003e+33    1.5958941e+33    9.0618284e+29    6.2523665e+24
3649    1.4092279e+03    1.4129818e+03    1.4167557e+03    1.5158941e+33    1.5150385e+33    8.5546077e+29    3.9617422e+25
3650    1.4167557e+03    1.4205297e+03    1.4243239e+03    1.4384267e+33    1.4376264e+33    8.0027013e+29    2.6203228e+24
3651    1.4243239e+03    1.4281179e+03    1.4319323e+03    1.3643546e+33    1.3636156e+33    7.3903305e+29    5.9092254e+25
3652    1.4319323e+03    1.4357467e+03    1.4395814e+03    1.2938114e+33    1.2931426e+33    6.6885914e+29    5.3953494e+25
3653    1.4395814e+03    1.4434161e+03    1.4472715e+03    1.2267131e+33    1.2261299e+33    5.8315918e+29    3.0858887e+24
3654    1.4472715e+03    1.4511267e+03    1.4550026e+03    1.1630937e+33    1.1626440e+33    4.4976045e+29    3.4180223e+24
3655    1.4550026e+03    1.4588783e+03    1.4627748e+03    1.1027503e+33    1.1024723e+33    2.7787056e+29    3.8216918e+24
3656    1.4627748e+03    1.4666713e+03    1.4705886e+03    1.0457177e+33    1.0454440e+33    2.7378488e+29    8.4803270e+25
3657    1.4705886e+03    1.4745061e+03    1.4784443e+03    9.9180862e+32    9.9153906e+32    2.6959605e+29    1.0785648e+25
3658    1.4784443e+03    1.4823826e+03    1.4863419e+03    9.4064944e+32    9.4038405e+32    2.6529949e+29    5.1318053e+25
3659    1.4863419e+03    1.4903013e+03    1.4942816e+03    8.9194052e+32    8.9167962e+32    2.6089063e+29    1.1806568e+25
3660    1.4942816e+03    1.4982621e+03    1.5022639e+03    8.4575669e+32    8.4550028e+32    2.5636428e+29    5.7296818e+25
3661    1.5022639e+03    1.5062656e+03    1.5102887e+03    8.0163635e+32    8.0138466e+32    2.5171485e+29    5.6621647e+24
3662    1.5102887e+03    1.5143119e+03    1.5183564e+03    7.5978926e+32    7.5954229e+32    2.4693608e+29    8.6074915e+23
3663    1.5183564e+03    1.5224010e+03    1.5264673e+03    7.1965362e+32    7.1941160e+32    2.4202111e+29    8.6996964e+23
3664    1.5264673e+03    1.5305334e+03    1.5346213e+03    6.8121805e+32    6.8098107e+32    2.3696234e+29    1.1050522e+25
3665    1.5346213e+03    1.5387092e+03    1.5428190e+03    6.4461016e+32    6.4437839e+32    2.3175123e+29    1.1529186e+25
3666    1.5428190e+03    1.5469287e+03    1.5510604e+03    6.0938709e+32    6.0916070e+32    2.2637808e+29    1.1409923e+25
3667    1.5510604e+03    1.5551921e+03    1.5593459e+03    5.7561171e+32    5.7539089e+32    2.2083189e+29    3.0228949e+25
3668    1.5593459e+03    1.5634998e+03    1.5676758e+03    5.4329370e+32    5.4307861e+32    2.1510013e+29    8.6549639e+24
3669    1.5676758e+03    1.5718517e+03    1.5760499e+03    5.1227889e+32    5.1206972e+32    2.0916819e+29    1.4086518e+25
3670    1.5760499e+03    1.5802483e+03    1.5844689e+03    4.8255003e+32    4.8234701e+32    2.0301903e+29    9.7533902e+23
3671    1.5844689e+03    1.5886896e+03    1.5929329e+03    4.5413177e+32    4.5393513e+32    1.9663235e+29    1.2943255e+25
3672    1.5929329e+03    1.5971761e+03    1.6014421e+03    4.2701821e+32    4.2682822e+32    1.8998392e+29    3.7007172e+24
3673    1.6014421e+03    1.6057079e+03    1.6099966e+03    4.0117594e+32    4.0099288e+32    1.8304401e+29    1.3601309e+24
3674    1.6099966e+03    1.6142854e+03    1.6185969e+03    3.7666461e+32    3.7648882e+32    1.7577568e+29    3.4764068e+24
3675    1.6185969e+03    1.6229086e+03    1.6272433e+03    3.5347765e+32    3.5330952e+32    1.6813196e+29    1.5230257e+24
3676    1.6272433e+03    1.6315779e+03    1.6359357e+03    3.3168271e+32    3.3152266e+32    1.6005137e+29    1.6986759e+25
3677    1.6359357e+03    1.6402935e+03    1.6446746e+03    3.1119304e+32    3.1104158e+32    1.5145092e+29    1.2050861e+25
3678    1.6446746e+03    1.6490557e+03    1.6534602e+03    2.9203379e+32    2.9189158e+32    1.4221362e+29    4.3174685e+24
3679    1.6534602e+03    1.6578646e+03    1.6622926e+03    2.7413064e+32    2.7399847e+32    1.3216514e+29    3.8339379e+24
3680    1.6622926e+03    1.6667206e+03    1.6711724e+03    2.5742601e+32    2.5730497e+32    1.2102454e+29    6.9045587e+24
3681    1.6711724e+03    1.6756239e+03    1.6800995e+03    2.4180350e+32    2.4169522e+32    1.0828239e+29    1.4811557e+24
3682    1.6800995e+03    1.6845750e+03    1.6890742e+03    2.2715776e+32    2.2706495e+32    9.2799809e+28    2.6701694e+24
3683    1.6890742e+03    1.6935735e+03    1.6980969e+03    2.1346301e+32    2.1339303e+32    6.9980376e+28    9.5148093e+24
3684    1.6980969e+03    1.7026204e+03    1.7071678e+03    2.0058089e+32    2.0054491e+32    3.5984400e+28    2.7754720e+24
3685    1.7071678e+03    1.7117155e+03    1.7162874e+03    1.8837832e+32    1.8834316e+32    3.5165395e+28    5.0047804e+24
3686    1.7162874e+03    1.7208591e+03    1.7254554e+03    1.7691366e+32    1.7687908e+32    3.4597209e+28    3.7290148e+24
3687    1.7254554e+03    1.7300516e+03    1.7346725e+03    1.6603217e+32    1.6599815e+32    3.4013522e+28    2.1976116e+24
3688    1.7346725e+03    1.7392933e+03    1.7439387e+03    1.5574493e+32    1.5571151e+32    3.3413621e+28    7.9869439e+24
3689    1.7439387e+03    1.7485844e+03    1.7532546e+03    1.4597294e+32    1.4594014e+32    3.2796743e+28    1.7602862e+24
3690    1.7532546e+03    1.7579249e+03    1.7626201e+03    1.3669579e+32    1.3666362e+32    3.2162045e+28    5.1022985e+24
3691    1.7626201e+03    1.7673154e+03    1.7720358e+03    1.2784705e+32    1.2781554e+32    3.1508607e+28    5.3807406e+24
3692    1.7720358e+03    1.7767562e+03    1.7815016e+03    1.1944532e+32    1.1941449e+32    3.0835400e+28    4.5436593e+23
3693    1.7815016e+03    1.7862472e+03    1.7910182e+03    1.1141809e+32    1.1138794e+32    3.0141276e+28    4.7460835e+24
3694    1.7910182e+03    1.7957891e+03    1.8005854e+03    1.0382030e+32    1.0379087e+32    2.9424955e+28    5.4757736e+24
3695    1.8005854e+03    1.8053818e+03    1.8102039e+03    9.6593676e+31    9.6564981e+31    2.8684979e+28    2.6018853e+24
3696    1.8102039e+03    1.8150259e+03    1.8198737e+03    8.9746949e+31    8.9719027e+31    2.7919691e+28    5.7503747e+24
3697    1.8198737e+03    1.8247214e+03    1.8295951e+03    8.3297794e+31    8.3270665e+31    2.7127169e+28    7.8745591e+23
3698    1.8295951e+03    1.8344688e+03    1.8393685e+03    7.7233846e+31    7.7207549e+31    2.6305201e+28    6.9389774e+24
3699    1.8393685e+03    1.8442682e+03    1.8491940e+03    7.1585121e+31    7.1559675e+31    2.5451154e+28    1.8654711e+24
3700    1.8491940e+03    1.8541199e+03    1.8590721e+03    6.6335046e+31    6.6310485e+31    2.4561892e+28    6.4519591e+23
3701    1.8590721e+03    1.8640243e+03    1.8690029e+03    6.1474971e+31    6.1451339e+31    2.3633619e+28    4.0095792e+23
3702    1.8690029e+03    1.8739816e+03    1.8789868e+03    5.7006612e+31    5.6983952e+31    2.2661629e+28    1.9438787e+24
3703    1.8789868e+03    1.8839921e+03    1.8890240e+03    5.2900529e+31    5.2878889e+31    2.1639982e+28    4.4785297e+23
3704    1.8890240e+03    1.8940560e+03    1.8991149e+03    4.9126277e+31    4.9105716e+31    2.0560999e+28    1.3238320e+24
3705    1.8991149e+03    1.9041737e+03    1.9092596e+03    4.5642535e+31    4.5623124e+31    1.9414394e+28    1.9288540e+24
3706    1.9092596e+03    1.9143456e+03    1.9194586e+03    4.2429723e+31    4.2411536e+31    1.8185878e+28    2.1470240e+24
3707    1.9194586e+03    1.9245717e+03    1.9297119e+03    3.9457334e+31    3.9440480e+31    1.6854536e+28    1.2282707e+24
3708    1.9297119e+03    1.9348524e+03    1.9400201e+03    3.6694257e+31    3.6678870e+31    1.5387524e+28    8.3078371e+23
3709    1.9400201e+03    1.9451880e+03    1.9503833e+03    3.4133694e+31    3.4119968e+31    1.3727653e+28    2.3631083e+23
3710    1.9503833e+03    1.9555789e+03    1.9608020e+03    3.1732497e+31    3.1720739e+31    1.1756623e+28    3.3219682e+23
3711    1.9608020e+03    1.9660251e+03    1.9712762e+03    2.9481999e+31    2.9472881e+31    9.1162121e+27    1.1200015e+24
3712    1.9712762e+03    1.9765273e+03    1.9818064e+03    2.7372776e+31    2.7368509e+31    4.2697132e+27    8.3289874e+23
3713    1.9818064e+03    1.9870857e+03    1.9923929e+03    2.5390996e+31    2.5387720e+31    3.2773327e+27    9.9829319e+23
3714    1.9923929e+03    1.9977002e+03    2.0030360e+03    2.3527524e+31    2.3524304e+31    3.2226149e+27    1.8724775e+24
3715    2.0030360e+03    2.0083716e+03    2.0137358e+03    2.1766431e+31    2.1763264e+31    3.1663154e+27    1.1316852e+23
3716    2.0137358e+03    2.0191000e+03    2.0244928e+03    2.0103232e+31    2.0100123e+31    3.1083617e+27    4.3910601e+23
3717    2.0244928e+03    2.0298857e+03    2.0353074e+03    1.8533625e+31    1.8530576e+31    3.0486739e+27    2.0541309e+23
3718    2.0353074e+03    2.0407290e+03    2.0461794e+03    1.7048893e+31    1.7045907e+31    2.9871645e+27    6.7763199e+23
3719    2.0461794e+03    2.0516301e+03    2.0571099e+03    1.5655570e+31    1.5652647e+31    2.9237378e+27    9.1040785e+23
3720    2.0571099e+03    2.0625896e+03    2.0680986e+03    1.4346389e+31    1.4343530e+31    2.8582873e+27    5.5533311e+23
3721    2.0680986e+03    2.0736077e+03    2.0791462e+03    1.3125598e+31    1.3122808e+31    2.7906949e+27    3.3499705e+23
3722    2.0791462e+03    2.0846843e+03    2.0902527e+03    1.1991999e+31    1.1989278e+31    2.7208263e+27    6.6563231e+23
3723    2.0902527e+03    2.0958206e+03    2.1014182e+03    1.0951166e+31    1.0948517e+31    2.6485330e+27    1.5770327e+23
3724    2.1014182e+03    2.1070159e+03    2.1126436e+03    9.9999134e+30    9.9973402e+30    2.5736407e+27    3.4499872e+23
3725    2.1126436e+03    2.1182712e+03    2.1239290e+03    9.1370136e+30    9.1345178e+30    2.4959528e+27    2.9339407e+22
3726    2.1239290e+03    2.1295867e+03    2.1352747e+03    8.3570503e+30    8.3546355e+30    2.4152369e+27    7.5482142e+21
3727    2.1352747e+03    2.1409626e+03    2.1466809e+03    7.6525621e+30    7.6502313e+30    2.3312201e+27    2.1742857e+23
3728    2.1466809e+03    2.1523992e+03    2.1581482e+03    7.0161237e+30    7.0138799e+30    2.2435739e+27    3.5286071e+23
3729    2.1581482e+03    2.1638970e+03    2.1696765e+03    6.4381375e+30    6.4359856e+30    2.1518990e+27    2.2136952e+23
3730    2.1696765e+03    2.1754561e+03    2.1812666e+03    5.9134848e+30    5.9114290e+30    2.0556981e+27    3.4451971e+23
3731    2.1812666e+03    2.1870771e+03    2.1929185e+03    5.4359470e+30    5.4339928e+30    1.9543376e+27    1.0785610e+23
3732    2.1929185e+03    2.1987600e+03    2.2046328e+03    4.9983775e+30    4.9965303e+30    1.8469885e+27    2.6419474e+23
3733    2.2046328e+03    2.2105054e+03    2.2164094e+03    4.5967512e+30    4.5950185e+30    1.7325278e+27    7.6486452e+22
3734    2.2164094e+03    2.2223135e+03    2.2282490e+03    4.2276323e+30    4.2260232e+30    1.6093646e+27    8.9146287e+22
3735    2.2282490e+03    2.2341848e+03    2.2401521e+03    3.8868884e+30    3.8854129e+30    1.4751129e+27    2.9572201e+23
3736    2.2401521e+03    2.2461194e+03    2.2521187e+03    3.5681751e+30    3.5668492e+30    1.3258910e+27    9.4865030e+22
3737    2.2521187e+03    2.2581179e+03    2.2641489e+03    3.2733682e+30    3.2722137e+30    1.1545549e+27    4.5364259e+22
3738    2.2641489e+03    2.2701802e+03    2.2762437e+03    2.9977655e+30    2.9968207e+30    9.4469960e+26    1.6838973e+23
3739    2.2762437e+03    2.2823071e+03    2.2884031e+03    2.7397423e+30    2.7391273e+30    6.1502422e+26    7.5240198e+22
3740    2.2884031e+03    2.2944988e+03    2.3006272e+03    2.4981524e+30    2.4979398e+30    2.1250123e+26    6.9252626e+22
3741    2.3006272e+03    2.3067556e+03    2.3129167e+03    2.2719101e+30    2.2717014e+30    2.0892948e+26    1.2787730e+23
3742    2.3129167e+03    2.3190779e+03    2.3252720e+03    2.0604496e+30    2.0602443e+30    2.0524892e+26    1.1516755e+23
3743    2.3252720e+03    2.3314658e+03    2.3376931e+03    1.8632259e+30    1.8630247e+30    2.0145446e+26    6.6668866e+22
3744    2.3376931e+03    2.3439202e+03    2.3501807e+03    1.6796861e+30    1.6794886e+30    1.9754065e+26    1.4954353e+22
3745    2.3501807e+03    2.3564412e+03    2.3627349e+03    1.5108680e+30    1.5106746e+30    1.9350149e+26    5.6401055e+22
3746    2.3627349e+03    2.3690288e+03    2.3753562e+03    1.3567135e+30    1.3565242e+30    1.8933035e+26    7.5979175e+22
3747    2.3753562e+03    2.3816836e+03    2.3880449e+03    1.2174240e+30    1.2172391e+30    1.8501999e+26    6.8321394e+22
3748    2.3880449e+03    2.3944062e+03    2.4008015e+03    1.0929098e+30    1.0927292e+30    1.8056239e+26    2.7291875e+22
3749    2.4008015e+03    2.4071968e+03    2.4136262e+03    9.8226046e+29    9.8208457e+29    1.7594844e+26    4.5782355e+21
3750    2.4136262e+03    2.4200554e+03    2.4265195e+03    8.8440918e+29    8.8423804e+29    1.7116800e+26    6.1358584e+21
3751    2.4265195e+03    2.4329832e+03    2.4394814e+03    7.9757944e+29    7.9741321e+29    1.6620950e+26    1.2505800e+22
3752    2.4394814e+03    2.4459795e+03    2.4525127e+03    7.2066290e+29    7.2050188e+29    1.6105957e+26    3.6852397e+22
3753    2.4525127e+03    2.4590457e+03    2.4656135e+03    6.5205008e+29    6.5189436e+29    1.5570279e+26    9.8097677e+21
3754    2.4656135e+03    2.4721814e+03    2.4787844e+03    5.9082940e+29    5.9067930e+29    1.5012088e+26    1.4304635e+22
3755    2.4787844e+03    2.4853872e+03    2.4920256e+03    5.3599978e+29    5.3585546e+29    1.4429205e+26    2.7890680e+22
3756    2.4920256e+03    2.4986638e+03    2.5053376e+03    4.8667810e+29    4.8653990e+29    1.3818978e+26    1.2308723e+22
3757    2.5053376e+03    2.5120115e+03    2.5187207e+03    4.4218475e+29    4.4205294e+29    1.3178122e+26    4.6105156e+21
3758    2.5187207e+03    2.5254299e+03    2.5321753e+03    4.0168706e+29    4.0156201e+29    1.2502448e+26    1.1333834e+22
3759    2.5321753e+03    2.5389204e+03    2.5457017e+03    3.6491407e+29    3.6479620e+29    1.1786495e+26    8.9646267e+21
3760    2.5457017e+03    2.5524829e+03    2.5593003e+03    3.3131983e+29    3.3120963e+29    1.1022863e+26    1.4885943e+22
3761    2.5593003e+03    2.5661179e+03    2.5729717e+03    3.0007658e+29    2.9997458e+29    1.0201085e+26    2.3322416e+21
3762    2.5729717e+03    2.5798257e+03    2.5867161e+03    2.7137895e+29    2.7128590e+29    9.3054647e+25    3.1896716e+21
3763    2.5867161e+03    2.5936064e+03    2.6005337e+03    2.4475334e+29    2.4467025e+29    8.3104768e+25    2.9489385e+21
3764    2.6005337e+03    2.6074612e+03    2.6144255e+03    2.2003663e+29    2.1996492e+29    7.1691910e+25    5.6579522e+21
3765    2.6144255e+03    2.6213896e+03    2.6283911e+03    1.9706235e+29    1.9700461e+29    5.7741297e+25    2.3529495e+21
3766    2.6283911e+03    2.6353928e+03    2.6424316e+03    1.7573705e+29    1.7570093e+29    3.6126675e+25    1.0493125e+21
3767    2.6424316e+03    2.6494705e+03    2.6565471e+03    1.5603916e+29    1.5603017e+29    8.9857301e+24    4.9756878e+21
3768    2.6565471e+03    2.6636235e+03    2.6707378e+03    1.3800422e+29    1.3799539e+29    8.8309521e+24    4.8499703e+21
3769    2.6707378e+03    2.6778521e+03    2.6850044e+03    1.2161257e+29    1.2160390e+29    8.6711566e+24    5.1244861e+21
3770    2.6850044e+03    2.6921567e+03    2.6993474e+03    1.0696821e+29    1.0695971e+29    8.5061079e+24    4.5858810e+21
3771    2.6993474e+03    2.7065378e+03    2.7137666e+03    9.4056714e+28    9.4048365e+28    8.3355418e+24    6.2389728e+21
3772    2.7137666e+03    2.7209956e+03    2.7282632e+03    8.2808878e+28    8.2800718e+28    8.1591765e+24    3.1231045e+20
3773    2.7282632e+03    2.7355305e+03    2.7428372e+03    7.3047874e+28    7.3039898e+28    7.9766990e+24    8.8325743e+20
3774    2.7428372e+03    2.7501433e+03    2.7574888e+03    6.4614478e+28    6.4606691e+28    7.7877680e+24    1.4224966e+20
3775    2.7574888e+03    2.7648342e+03    2.7722188e+03    5.7272799e+28    5.7265210e+28    7.5919996e+24    1.7820813e+21
3776    2.7722188e+03    2.7796035e+03    2.7870276e+03    5.0889340e+28    5.0881955e+28    7.3889661e+24    1.5715397e+21
3777    2.7870276e+03    2.7944517e+03    2.8019155e+03    4.5312561e+28    4.5305388e+28    7.1781856e+24    3.7817570e+21
3778    2.8019155e+03    2.8093792e+03    2.8168828e+03    4.0436004e+28    4.0429048e+28    6.9591097e+24    6.0476996e+20
3779    2.8168828e+03    2.8243862e+03    2.8319299e+03    3.6147236e+28    3.6140507e+28    6.7311051e+24    1.5342952e+21
3780    2.8319299e+03    2.8394736e+03    2.8470579e+03    3.2360045e+28    3.2353549e+28    6.4934332e+24    1.4995599e+21
3781    2.8470579e+03    2.8546416e+03    2.8622664e+03    2.9004185e+28    2.8997942e+28    6.2452219e+24    1.0615039e+21
3782    2.8622664e+03    2.8698906e+03    2.8775559e+03    2.6014199e+28    2.6008214e+28    5.9854272e+24    7.6561081e+20
3783    2.8775559e+03    2.8852209e+03    2.8929275e+03    2.3317690e+28    2.3311976e+28    5.7127606e+24    8.4597438e+20
3784    2.8929275e+03    2.9006335e+03    2.9083809e+03    2.0901015e+28    2.0895591e+28    5.4256175e+24    2.2824857e+20
3785    2.9083809e+03    2.9161279e+03    2.9239167e+03    1.8694798e+28    1.8689676e+28    5.1219287e+24    3.2415573e+20
3786    2.9239167e+03    2.9317053e+03    2.9395359e+03    1.6669910e+28    1.6665111e+28    4.7989510e+24    7.8763806e+20
3787    2.9395359e+03    2.9473662e+03    2.9552385e+03    1.4814621e+28    1.4810169e+28    4.4528878e+24    1.0623303e+21
3788    2.9552385e+03    2.9631104e+03    2.9710247e+03    1.3105652e+28    1.3101573e+28    4.0782200e+24    4.0434025e+20
3789    2.9710247e+03    2.9789387e+03    2.9868955e+03    1.1532267e+28    1.1528601e+28    3.6663391e+24    1.0577382e+20
3790    2.9868955e+03    2.9948521e+03    3.0028511e+03    1.0084117e+28    1.0080914e+28    3.2024182e+24    1.2842713e+19
3791    3.0028511e+03    3.0108499e+03    3.0188916e+03    8.7628699e+27    8.7602141e+27    2.6564113e+24    2.0417639e+20
3792    3.0188916e+03    3.0269331e+03    3.0350181e+03    7.5694712e+27    7.5675285e+27    1.9429137e+24    4.0155794e+20
3793    3.0350181e+03    3.0431028e+03    3.0512305e+03    6.5110006e+27    6.5103743e+27    6.2654604e+23    2.4871215e+20
3794    3.0512305e+03    3.0593584e+03    3.0675298e+03    5.5890937e+27    5.5888588e+27    2.3456701e+23    2.1710191e+20
3795    3.0675298e+03    3.0757009e+03    3.0839158e+03    4.8018374e+27    4.8016075e+27    2.3034617e+23    1.6973031e+20
3796    3.0839158e+03    3.0921306e+03    3.1003896e+03    4.1352305e+27    4.1350047e+27    2.2597883e+23    1.5684036e+20
3797    3.1003896e+03    3.1086484e+03    3.1169512e+03    3.5728336e+27    3.5726119e+27    2.2145774e+23    2.7307499e+20
3798    3.1169512e+03    3.1252544e+03    3.1336016e+03    3.0959625e+27    3.0957459e+27    2.1677486e+23    2.2891742e+19
3799    3.1336016e+03    3.1419490e+03    3.1503406e+03    2.6914641e+27    2.6912522e+27    2.1192146e+23    8.4883283e+19
3800    3.1503406e+03    3.1587324e+03    3.1671692e+03    2.3470099e+27    2.3468032e+27    2.0688798e+23    9.6966106e+19
3801    3.1671692e+03    3.1756060e+03    3.1840879e+03    2.0529646e+27    2.0527630e+27    2.0166377e+23    5.0722011e+19
3802    3.1840879e+03    3.1925693e+03    3.2010964e+03    1.8007037e+27    1.8005076e+27    1.9623706e+23    1.3857301e+20
3803    3.2010964e+03    3.2096238e+03    3.2181963e+03    1.5836530e+27    1.5834625e+27    1.9059448e+23    5.2250565e+19
3804    3.2181963e+03    3.2267688e+03    3.2353872e+03    1.3959599e+27    1.3957753e+27    1.8472099e+23    2.5234098e+19
3805    3.2353872e+03    3.2440056e+03    3.2526702e+03    1.2325523e+27    1.2323737e+27    1.7859930e+23    6.1470204e+18
3806    3.2526702e+03    3.2613347e+03    3.2700454e+03    1.0898491e+27    1.0896768e+27    1.7220942e+23    7.7693022e+19
3807    3.2700454e+03    3.2787561e+03    3.2875134e+03    9.6355129e+26    9.6338578e+26    1.6552764e+23    2.1724463e+19
3808    3.2875134e+03    3.2962705e+03    3.3050747e+03    8.5117520e+26    8.5101670e+26    1.5852579e+23    1.9933596e+19
3809    3.3050747e+03    3.3138787e+03    3.3227297e+03    7.5119119e+26    7.5104000e+26    1.5116939e+23    4.2366074e+18
3810    3.3227297e+03    3.3315808e+03    3.3404792e+03    6.5942594e+26    6.5928257e+26    1.4341551e+23    2.4282512e+19
3811    3.3404792e+03    3.3493774e+03    3.3583235e+03    5.7641475e+26    5.7627957e+26    1.3520901e+23    6.5528414e+18
3812    3.3583235e+03    3.3672693e+03    3.3762632e+03    5.0053277e+26    5.0040630e+26    1.2647698e+23    7.8297185e+18
3813    3.3762632e+03    3.3852568e+03    3.3942983e+03    4.3127908e+26    4.3116198e+26    1.1711874e+23    7.9967470e+18
3814    3.3942983e+03    3.4033401e+03    3.4124299e+03    3.6833533e+26    3.6822833e+26    1.0698806e+23    1.1801439e+19
3815    3.4124299e+03    3.4215203e+03    3.4306587e+03    3.1167899e+26    3.1158314e+26    9.5857109e+22    2.2652310e+17
3816    3.4306587e+03    3.4397974e+03    3.4489846e+03    2.6177968e+26    2.6169636e+26    8.3333464e+22    1.7757910e+19
3817    3.4489846e+03    3.4581724e+03    3.4674084e+03    2.1882646e+26    2.1875784e+26    6.8622334e+22    8.7932849e+18
3818    3.4674084e+03    3.4766450e+03    3.4859309e+03    1.8279759e+26    1.8274811e+26    4.9471992e+22    1.4727197e+18
3819    3.4859309e+03    3.4952166e+03    3.5045520e+03    1.5302747e+26    1.5301313e+26    1.4340543e+22    1.4931126e+18
3820    3.5045520e+03    3.5138875e+03    3.5232727e+03    1.2860048e+26    1.2859687e+26    3.6174778e+21    8.8507228e+18
3821    3.5232727e+03    3.5326582e+03    3.5420935e+03    1.0846426e+26    1.0846071e+26    3.5517042e+21    2.8519872e+18
3822    3.5420935e+03    3.5515288e+03    3.5610146e+03    9.1864859e+25    9.1861373e+25    3.4835059e+21    2.1403334e+17
3823    3.5610146e+03    3.5705005e+03    3.5800371e+03    7.8119416e+25    7.8116003e+25    3.4127597e+21    5.2272383e+18
